system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,scenario,type,timestamp,anomaly
10.778,0.03,0.0,62024,0,0,2018-01-07 13:18:00,0
44.654,0.078,0.0,77611,0,0,2018-01-07 13:19:00,0
17.479,0.021,892.824,51442,0,0,2018-01-07 13:20:00,0
30.722,0.087,274.014,61011,0,0,2018-01-07 13:21:00,0
24.778,0.045,0.0,57571,0,0,2018-01-07 13:22:00,0
47.765,0.068,68.587,56597,0,0,2018-01-07 13:23:00,0
5.015,0.006,68.63,50869,0,0,2018-01-07 13:24:00,0
13.231,0.02,3408.0,54601,0,0,2018-01-07 13:25:00,0
14.59,0.051,3147.0,63754,0,0,2018-01-07 13:26:00,0
7.491,0.014,412.921,57462,0,0,2018-01-07 13:27:00,0
8.813,0.009,137.357,53052,0,0,2018-01-07 13:28:00,0
19.642,0.044,2010.0,57765,0,0,2018-01-07 13:29:00,0
20.068,0.039,206.322,56886,0,0,2018-01-07 13:30:00,0
45.042,0.09,412.349,57584,0,0,2018-01-07 13:31:00,0
11.753,0.019,686.672,57804,0,0,2018-01-07 13:32:00,0
18.658,0.05,686.931,60174,0,0,2018-01-07 13:33:00,0
8.661,0.017,755.308,47944,0,0,2018-01-07 13:34:00,0
8.635,0.009,1275.0,38060,0,0,2018-01-07 13:35:00,0
8.93,0.026,756.195,57869,0,0,2018-01-07 13:36:00,0
10.391,0.016,2009.0,52849,0,0,2018-01-07 13:37:00,0
17.714,0.033,2208.0,59148,0,0,2018-01-07 13:38:00,0
11.514,0.021,1408.0,57344,0,0,2018-01-07 13:39:00,0
23.65,0.041,1676.0,74099,0,0,2018-01-07 13:40:00,0
7.556,0.017,0.0,36626,0,0,2018-01-07 13:41:00,0
10.192,0.025,0.0,84567,0,0,2018-01-07 13:42:00,0
15.163,0.011,1611.0,50952,0,0,2018-01-07 13:43:00,0
7.221,0.019,0.0,39082,0,0,2018-01-07 13:44:00,0
10.917,0.009,0.0,50846,0,0,2018-01-07 13:45:00,0
32.67,0.101,3283.0,63389,0,0,2018-01-07 13:46:00,0
13.871,0.032,1071.0,59398,0,0,2018-01-07 13:47:00,0
20.585,0.042,617.384,78982,0,0,2018-01-07 13:48:00,0
12.452,0.013,549.039,52478,0,0,2018-01-07 13:49:00,0
35.572,0.095,756.481,39355,0,0,2018-01-07 13:50:00,0
10.759,0.034,2012.0,60282,0,0,2018-01-07 13:51:00,0
9.283,0.008,894.06,28880,0,0,2018-01-07 13:52:00,0
11.39,0.023,823.938,100377,0,0,2018-01-07 13:53:00,0
30.5,0.082,2274.0,38997,0,0,2018-01-07 13:54:00,0
18.437,0.027,1073.0,55277,0,0,2018-01-07 13:55:00,0
7.658,0.02,892.973,59903,0,0,2018-01-07 13:56:00,0
17.101,0.02,68.765,76824,0,0,2018-01-07 13:57:00,0
9.758,0.022,1073.0,36684,0,0,2018-01-07 13:58:00,0
46.877,0.09,0.0,59530,0,0,2018-01-07 13:59:00,0
9.847,0.043,27637.0,62116,0,0,2018-01-07 14:00:00,0
14.862,0.032,0.0,60377,0,0,2018-01-07 14:01:00,0
20.699,0.036,273.694,57532,0,0,2018-01-07 14:02:00,0
11.134,0.025,1408.0,56705,0,0,2018-01-07 14:03:00,0
8.563,0.01,0.0,54202,0,0,2018-01-07 14:04:00,0
9.15,0.023,2684.0,81057,0,0,2018-01-07 14:05:00,0
5.478,0.013,1272.0,37345,0,0,2018-01-07 14:06:00,0
25.882,0.03,825.876,51550,0,0,2018-01-07 14:07:00,0
5.885,0.01,1072.0,52840,0,0,2018-01-07 14:08:00,0
24.194,0.058,618.913,59836,0,0,2018-01-07 14:09:00,0
6.258,0.006,0.0,53761,0,0,2018-01-07 14:10:00,0
6.627,0.018,343.624,60336,0,0,2018-01-07 14:11:00,0
4.404,0.008,891.553,55253,0,0,2018-01-07 14:12:00,0
6.453,0.016,3417.0,60693,0,0,2018-01-07 14:13:00,0
9.552,0.011,1335.0,77322,0,0,2018-01-07 14:14:00,0
19.496,0.039,2549.0,56606,0,0,2018-01-07 14:15:00,0
7.178,0.022,68.504,63687,0,0,2018-01-07 14:16:00,0
9.815,0.018,962.632,36461,0,0,2018-01-07 14:17:00,0
21.955,0.049,617.746,59120,0,0,2018-01-07 14:18:00,0
15.817,0.035,5698.0,57377,0,0,2018-01-07 14:19:00,0
11.8,0.02,755.656,55346,0,0,2018-01-07 14:20:00,0
10.107,0.022,3423.0,54436,0,0,2018-01-07 14:21:00,0
47.188,0.105,1005.0,58105,0,0,2018-01-07 14:22:00,0
12.905,0.018,274.416,53463,0,0,2018-01-07 14:23:00,0
8.414,0.016,3085.0,33400,0,0,2018-01-07 14:24:00,0
14.765,0.017,892.038,100783,0,0,2018-01-07 14:25:00,0
8.975,0.036,4223.0,62871,0,0,2018-01-07 14:26:00,0
10.923,0.019,481.094,55304,0,0,2018-01-07 14:27:00,0
20.963,0.019,1272.0,52557,0,0,2018-01-07 14:28:00,0
9.752,0.017,0.0,58218,0,0,2018-01-07 14:29:00,0
47.382,0.098,960.898,58515,0,0,2018-01-07 14:30:00,0
10.953,0.027,2282.0,36914,0,0,2018-01-07 14:31:00,0
10.44,0.017,2272.0,56606,0,0,2018-01-07 14:32:00,0
13.445,0.035,618.005,60218,0,0,2018-01-07 14:33:00,0
17.704,0.032,1878.0,78196,0,0,2018-01-07 14:34:00,0
36.679,0.033,548.304,50533,0,0,2018-01-07 14:35:00,0
12.852,0.039,4082.0,61626,0,0,2018-01-07 14:36:00,0
10.196,0.017,0.0,54962,0,0,2018-01-07 14:37:00,0
30.743,0.054,2748.0,53226,0,0,2018-01-07 14:38:00,0
7.818,0.009,617.927,51159,0,0,2018-01-07 14:39:00,0
21.401,0.049,756.481,59973,0,0,2018-01-07 14:40:00,0
8.556,0.022,1139.0,59478,0,0,2018-01-07 14:41:00,0
8.381,0.009,0.0,29173,0,0,2018-01-07 14:42:00,0
13.495,0.022,1881.0,54813,0,0,2018-01-07 14:43:00,0
5.922,0.013,1540.0,57712,0,0,2018-01-07 14:44:00,0
21.097,0.04,2818.0,58434,0,0,2018-01-07 14:45:00,0
34.744,0.1,4423.0,83234,0,0,2018-01-07 14:46:00,0
12.731,0.02,823.489,57969,0,0,2018-01-07 14:47:00,0
16.823,0.04,549.453,59292,0,0,2018-01-07 14:48:00,0
11.489,0.009,1605.0,5685,0,0,2018-01-07 14:49:00,0
33.968,0.071,2214.0,101262,0,0,2018-01-07 14:50:00,0
9.419,0.027,68.532,61371,0,0,2018-01-07 14:51:00,0
32.154,0.042,0.0,53170,0,0,2018-01-07 14:52:00,0
14.207,0.014,1207.0,35810,0,0,2018-01-07 14:53:00,0
19.208,0.034,1075.0,47628,0,0,2018-01-07 14:54:00,0
30.44,0.072,2204.0,56506,0,0,2018-01-07 14:55:00,0
6.906,0.015,823.144,58212,0,0,2018-01-07 14:56:00,0
9.803,0.012,685.552,54362,0,0,2018-01-07 14:57:00,0
18.321,0.04,3146.0,55357,0,0,2018-01-07 14:58:00,0
26.018,0.048,1006.0,55316,0,0,2018-01-07 14:59:00,0
31.636,0.041,1475.0,55101,0,0,2018-01-07 15:00:00,0
8.18,0.033,4209.0,68212,0,0,2018-01-07 15:01:00,0
11.254,0.022,4154.0,59091,0,0,2018-01-07 15:02:00,0
14.992,0.032,1474.0,57969,0,0,2018-01-07 15:03:00,0
8.368,0.011,2145.0,53887,0,0,2018-01-07 15:04:00,0
11.891,0.029,3951.0,58332,0,0,2018-01-07 15:05:00,0
61.037,0.166,2946.0,58585,0,0,2018-01-07 15:06:00,0
9.804,0.008,962.067,50734,0,0,2018-01-07 15:07:00,0
6.826,0.012,1610.0,56678,0,0,2018-01-07 15:08:00,0
9.064,0.033,7912.0,60814,0,0,2018-01-07 15:09:00,0
46.629,0.082,890.994,55018,0,0,2018-01-07 15:10:00,0
9.405,0.023,4357.0,79105,0,0,2018-01-07 15:11:00,0
8.971,0.011,962.632,54457,0,0,2018-01-07 15:12:00,0
50.992,0.108,0.0,55315,0,0,2018-01-07 15:13:00,0
8.421,0.008,686.298,7841,0,0,2018-01-07 15:14:00,0
11.929,0.023,68.615,102253,0,0,2018-01-07 15:15:00,0
21.868,0.078,4563.0,64486,0,0,2018-01-07 15:16:00,0
36.224,0.076,1808.0,58795,0,0,2018-01-07 15:17:00,0
8.293,0.011,1141.0,30954,0,0,2018-01-07 15:18:00,0
17.593,0.032,2077.0,57224,0,0,2018-01-07 15:19:00,0
27.482,0.064,479.385,59589,0,0,2018-01-07 15:20:00,0
17.488,0.038,1206.0,34235,0,0,2018-01-07 15:21:00,0
16.0,0.022,1877.0,97411,0,0,2018-01-07 15:22:00,0
34.585,0.075,1203.0,56625,0,0,2018-01-07 15:23:00,0
10.424,0.017,825.564,54554,0,0,2018-01-07 15:24:00,0
7.516,0.016,961.906,37709,0,0,2018-01-07 15:25:00,0
12.067,0.024,7228.0,72213,0,0,2018-01-07 15:26:00,0
27.894,0.071,3349.0,59351,0,0,2018-01-07 15:27:00,0
10.744,0.015,0.0,32728,0,0,2018-01-07 15:28:00,0
25.22,0.035,3020.0,73810,0,0,2018-01-07 15:29:00,0
21.069,0.041,2344.0,55865,0,0,2018-01-07 15:30:00,0
17.836,0.062,1807.0,65512,0,0,2018-01-07 15:31:00,0
10.233,0.021,0.0,38753,0,0,2018-01-07 15:32:00,0
33.06,0.065,0.0,57512,0,0,2018-01-07 15:33:00,0
10.65,0.014,1341.0,54294,0,0,2018-01-07 15:34:00,0
13.531,0.037,0.0,61562,0,0,2018-01-07 15:35:00,0
12.789,0.031,1741.0,58977,0,0,2018-01-07 15:36:00,0
14.52,0.024,1745.0,55645,0,0,2018-01-07 15:37:00,0
15.3,0.021,343.351,53246,0,0,2018-01-07 15:38:00,0
9.493,0.011,1006.0,52446,0,0,2018-01-07 15:39:00,0
8.486,0.021,2210.0,59267,0,0,2018-01-07 15:40:00,0
10.311,0.023,2418.0,56761,0,0,2018-01-07 15:41:00,0
12.243,0.024,754.17,77265,0,0,2018-01-07 15:42:00,0
33.235,0.038,1476.0,54529,0,0,2018-01-07 15:43:00,0
21.587,0.046,892.786,55330,0,0,2018-01-07 15:44:00,0
43.083,0.079,1610.0,56093,0,0,2018-01-07 15:45:00,0
16.654,0.044,3215.0,15405,0,0,2018-01-07 15:46:00,0
16.084,0.026,1476.0,105669,0,0,2018-01-07 15:47:00,0
13.077,0.034,1671.0,59876,0,0,2018-01-07 15:48:00,0
11.143,0.016,0.0,32491,0,0,2018-01-07 15:49:00,0
10.341,0.014,2617.0,52886,0,0,2018-01-07 15:50:00,0
9.005,0.029,1542.0,62549,0,0,2018-01-07 15:51:00,0
8.238,0.012,1409.0,54950,0,0,2018-01-07 15:52:00,0
15.081,0.019,1409.0,52074,0,0,2018-01-07 15:53:00,0
30.577,0.053,343.754,56800,0,0,2018-01-07 15:54:00,0
20.188,0.05,2614.0,57782,0,0,2018-01-07 15:55:00,0
36.185,0.105,1412.0,60525,0,0,2018-01-07 15:56:00,0
9.707,0.013,3213.0,50598,0,0,2018-01-07 15:57:00,0
15.921,0.027,0.0,79109,0,0,2018-01-07 15:58:00,0
31.235,0.085,960.456,59024,0,0,2018-01-07 15:59:00,0
70.545,0.091,0.0,33082,0,0,2018-01-07 16:00:00,0
9.595,0.027,2490.0,59698,0,0,2018-01-07 16:01:00,0
16.962,0.03,754.802,59170,0,0,2018-01-07 16:02:00,0
10.7,0.022,0.0,59110,0,0,2018-01-07 16:03:00,0
8.721,0.009,0.0,53159,0,0,2018-01-07 16:04:00,0
7.673,0.013,0.0,55761,0,0,2018-01-07 16:05:00,0
7.709,0.021,1005.0,60235,0,0,2018-01-07 16:06:00,0
59.377,0.121,3019.0,57423,0,0,2018-01-07 16:07:00,0
11.758,0.02,0.0,54770,0,0,2018-01-07 16:08:00,0
55.596,0.102,411.848,55972,0,0,2018-01-07 16:09:00,0
12.148,0.033,5698.0,80114,0,0,2018-01-07 16:10:00,0
9.055,0.033,1873.0,43547,0,0,2018-01-07 16:11:00,0
20.44,0.037,1139.0,54057,0,0,2018-01-07 16:12:00,0
37.06,0.073,1074.0,76353,0,0,2018-01-07 16:13:00,0
31.904,0.044,0.0,55205,0,0,2018-01-07 16:14:00,0
12.113,0.014,2479.0,8710,0,0,2018-01-07 16:15:00,0
18.517,0.064,0.0,85838,0,0,2018-01-07 16:16:00,0
8.667,0.019,0.0,61114,0,0,2018-01-07 16:17:00,0
15.4,0.01,1141.0,51195,0,0,2018-01-07 16:18:00,0
5.0,0.009,0.0,58961,0,0,2018-01-07 16:19:00,0
6.222,0.012,0.0,55976,0,0,2018-01-07 16:20:00,0
29.565,0.08,1139.0,82345,0,0,2018-01-07 16:21:00,0
6.679,0.012,1140.0,34060,0,0,2018-01-07 16:22:00,0
5.874,0.011,0.0,56688,0,0,2018-01-07 16:23:00,0
7.185,0.013,1071.0,54362,0,0,2018-01-07 16:24:00,0
7.132,0.013,1206.0,56083,0,0,2018-01-07 16:25:00,0
9.119,0.022,2341.0,58258,0,0,2018-01-07 16:26:00,0
11.08,0.021,1479.0,57558,0,0,2018-01-07 16:27:00,0
8.777,0.015,892.674,53311,0,0,2018-01-07 16:28:00,0
15.273,0.017,137.455,50875,0,0,2018-01-07 16:29:00,0
10.433,0.034,1072.0,97898,0,0,2018-01-07 16:30:00,0
10.589,0.034,68.426,64217,0,0,2018-01-07 16:31:00,0
26.632,0.034,548.395,10577,0,0,2018-01-07 16:32:00,0
21.871,0.045,1141.0,85355,0,0,2018-01-07 16:33:00,0
9.2,0.022,0.0,56203,0,0,2018-01-07 16:34:00,0
11.253,0.017,137.34,56532,0,0,2018-01-07 16:35:00,0
8.632,0.022,2547.0,57100,0,0,2018-01-07 16:36:00,0
23.13,0.027,1005.0,54456,0,0,2018-01-07 16:37:00,0
26.984,0.055,481.296,56738,0,0,2018-01-07 16:38:00,0
9.138,0.02,3953.0,56485,0,0,2018-01-07 16:39:00,0
8.468,0.011,2612.0,51969,0,0,2018-01-07 16:40:00,0
8.661,0.035,3150.0,88613,0,0,2018-01-07 16:41:00,0
53.674,0.077,0.0,54010,0,0,2018-01-07 16:42:00,0
6.034,0.006,0.0,29263,0,0,2018-01-07 16:43:00,0
7.907,0.017,0.0,57492,0,0,2018-01-07 16:44:00,0
5.475,0.013,0.0,81610,0,0,2018-01-07 16:45:00,0
8.229,0.019,1208.0,57728,0,0,2018-01-07 16:46:00,0
10.965,0.016,1816.0,12511,0,0,2018-01-07 16:47:00,0
60.863,0.142,4623.0,102638,0,0,2018-01-07 16:48:00,0
27.568,0.064,1338.0,61289,0,0,2018-01-07 16:49:00,0
10.623,0.022,2754.0,35470,0,0,2018-01-07 16:50:00,0
14.05,0.028,1540.0,57437,0,0,2018-01-07 16:51:00,0
8.73,0.02,5493.0,56743,0,0,2018-01-07 16:52:00,0
7.941,0.018,2139.0,80678,0,0,2018-01-07 16:53:00,0
11.842,0.015,549.914,30946,0,0,2018-01-07 16:54:00,0
9.294,0.016,274.865,55563,0,0,2018-01-07 16:55:00,0
18.658,0.047,0.0,58569,0,0,2018-01-07 16:56:00,0
11.055,0.01,1405.0,51317,0,0,2018-01-07 16:57:00,0
7.229,0.013,687.508,57203,0,0,2018-01-07 16:58:00,0
7.18,0.019,1608.0,57617,0,0,2018-01-07 16:59:00,0
8.329,0.012,0.0,53722,0,0,2018-01-07 17:00:00,0
8.651,0.024,4294.0,59652,0,0,2018-01-07 17:01:00,0
16.183,0.036,1408.0,59349,0,0,2018-01-07 17:02:00,0
8.157,0.014,1542.0,54717,0,0,2018-01-07 17:03:00,0
8.848,0.01,0.0,53425,0,0,2018-01-07 17:04:00,0
12.468,0.023,0.0,58266,0,0,2018-01-07 17:05:00,0
20.723,0.061,820.807,61921,0,0,2018-01-07 17:06:00,0
11.778,0.021,893.235,56565,0,0,2018-01-07 17:07:00,0
9.63,0.013,3285.0,52158,0,0,2018-01-07 17:08:00,0
18.485,0.041,2212.0,80238,0,0,2018-01-07 17:09:00,0
22.771,0.053,1275.0,57651,0,0,2018-01-07 17:10:00,0
52.832,0.114,2080.0,39378,0,0,2018-01-07 17:11:00,0
11.25,0.011,480.429,49464,0,0,2018-01-07 17:12:00,0
6.622,0.016,0.0,81539,0,0,2018-01-07 17:13:00,0
11.0,0.027,1811.0,58370,0,0,2018-01-07 17:14:00,0
12.129,0.019,0.0,32490,0,0,2018-01-07 17:15:00,0
11.541,0.029,2282.0,35442,0,0,2018-01-07 17:16:00,0
40.0,0.105,1744.0,103299,0,0,2018-01-07 17:17:00,0
7.065,0.015,2212.0,35390,0,0,2018-01-07 17:18:00,0
18.667,0.022,2477.0,30263,0,0,2018-01-07 17:19:00,0
77.058,0.244,2753.0,110377,0,0,2018-01-07 17:20:00,0
6.013,0.016,1207.0,38766,0,0,2018-01-07 17:21:00,0
28.986,0.033,0.0,53824,0,0,2018-01-07 17:22:00,0
17.126,0.048,2213.0,61616,0,0,2018-01-07 17:23:00,0
7.034,0.01,754.044,53554,0,0,2018-01-07 17:24:00,0
24.202,0.048,0.0,80557,0,0,2018-01-07 17:25:00,0
7.746,0.018,2144.0,12598,0,0,2018-01-07 17:26:00,0
6.833,0.014,0.0,81608,0,0,2018-01-07 17:27:00,0
6.415,0.011,0.0,55676,0,0,2018-01-07 17:28:00,0
5.422,0.004,0.0,28910,0,0,2018-01-07 17:29:00,0
11.614,0.028,891.068,80592,0,0,2018-01-07 17:30:00,0
29.222,0.088,1003.0,82785,0,0,2018-01-07 17:31:00,0
21.794,0.05,0.0,60247,0,0,2018-01-07 17:32:00,0
15.913,0.012,2073.0,6486,0,0,2018-01-07 17:33:00,0
39.117,0.107,963.117,107289,0,0,2018-01-07 17:34:00,0
10.043,0.015,1878.0,32793,0,0,2018-01-07 17:35:00,0
5.984,0.013,0.0,59508,0,0,2018-01-07 17:36:00,0
7.226,0.015,480.389,60317,0,0,2018-01-07 17:37:00,0
7.535,0.011,274.083,54268,0,0,2018-01-07 17:38:00,0
45.254,0.09,1610.0,57900,0,0,2018-01-07 17:39:00,0
6.345,0.006,0.0,51663,0,0,2018-01-07 17:40:00,0
6.549,0.02,1610.0,63681,0,0,2018-01-07 17:41:00,0
25.899,0.043,1209.0,55425,0,0,2018-01-07 17:42:00,0
10.545,0.044,1806.0,64966,0,0,2018-01-07 17:43:00,0
26.626,0.014,0.0,19980,0,0,2018-01-07 17:44:00,0
32.652,0.074,1741.0,103163,0,0,2018-01-07 17:45:00,0
5.927,0.014,0.0,59448,0,0,2018-01-07 17:46:00,0
33.84,0.057,961.946,34355,0,0,2018-01-07 17:47:00,0
6.792,0.011,1942.0,52300,0,0,2018-01-07 17:48:00,0
10.233,0.029,137.179,77498,0,0,2018-01-07 17:49:00,0
20.533,0.036,963.077,56699,0,0,2018-01-07 17:50:00,0
8.824,0.019,1071.0,58744,0,0,2018-01-07 17:51:00,0
13.733,0.014,1675.0,54209,0,0,2018-01-07 17:52:00,0
11.728,0.029,68.524,60694,0,0,2018-01-07 17:53:00,0
12.129,0.013,1274.0,51639,0,0,2018-01-07 17:54:00,0
7.531,0.023,1005.0,62997,0,0,2018-01-07 17:55:00,0
6.685,0.016,274.267,59594,0,0,2018-01-07 17:56:00,0
20.367,0.041,0.0,78427,0,0,2018-01-07 17:57:00,0
7.828,0.012,0.0,33691,0,0,2018-01-07 17:58:00,0
9.96,0.017,1404.0,52598,0,0,2018-01-07 17:59:00,0
22.939,0.051,1006.0,58994,0,0,2018-01-07 18:00:00,0
10.832,0.021,0.0,55851,0,0,2018-01-07 18:01:00,0
19.087,0.029,0.0,57749,0,0,2018-01-07 18:02:00,0
15.951,0.044,2215.0,57862,0,0,2018-01-07 18:03:00,0
6.02,0.01,549.384,52980,0,0,2018-01-07 18:04:00,0
16.222,0.01,892.599,50423,0,0,2018-01-07 18:05:00,0
9.133,0.027,958.769,63066,0,0,2018-01-07 18:06:00,0
8.865,0.016,2278.0,56626,0,0,2018-01-07 18:07:00,0
128.718,0.253,3626.0,59501,0,0,2018-01-07 18:08:00,0
16.16,0.02,1274.0,31724,0,0,2018-01-07 18:09:00,0
12.333,0.032,2474.0,103118,0,0,2018-01-07 18:10:00,0
14.095,0.03,0.0,59284,0,0,2018-01-07 18:11:00,0
28.128,0.088,32232.0,34175,0,0,2018-01-07 18:12:00,0
9.158,0.012,0.0,53047,0,0,2018-01-07 18:13:00,0
31.096,0.108,1809.0,84422,0,0,2018-01-07 18:14:00,0
78.244,0.161,3013.0,57305,0,0,2018-01-07 18:15:00,0
24.688,0.053,685.982,35974,0,0,2018-01-07 18:16:00,0
21.895,0.049,480.65,58941,0,0,2018-01-07 18:17:00,0
43.883,0.076,0.0,55824,0,0,2018-01-07 18:18:00,0
6.773,0.008,753.224,50688,0,0,2018-01-07 18:19:00,0
9.035,0.013,1273.0,55697,0,0,2018-01-07 18:20:00,0
6.022,0.018,3087.0,84500,0,0,2018-01-07 18:21:00,0
6.538,0.027,0.0,19999,0,0,2018-01-07 18:22:00,0
63.17,0.039,1006.0,44877,0,0,2018-01-07 18:23:00,0
6.374,0.017,0.0,86122,0,0,2018-01-07 18:24:00,0
8.0,0.012,1008.0,54554,0,0,2018-01-07 18:25:00,0
32.25,0.104,1605.0,62133,0,0,2018-01-07 18:26:00,0
14.328,0.016,137.116,30865,0,0,2018-01-07 18:27:00,0
6.129,0.014,0.0,81323,0,0,2018-01-07 18:28:00,0
16.824,0.038,0.0,58706,0,0,2018-01-07 18:29:00,0
26.815,0.049,618.135,54194,0,0,2018-01-07 18:30:00,0
16.135,0.04,68.708,60857,0,0,2018-01-07 18:31:00,0
10.031,0.022,480.57,59870,0,0,2018-01-07 18:32:00,0
6.439,0.009,1204.0,31438,0,0,2018-01-07 18:33:00,0
20.757,0.039,412.107,56745,0,0,2018-01-07 18:34:00,0
17.215,0.039,822.49,74431,0,0,2018-01-07 18:35:00,0
23.022,0.054,1472.0,57948,0,0,2018-01-07 18:36:00,0
4.545,0.008,0.0,58164,0,0,2018-01-07 18:37:00,0
14.327,0.013,547.296,52445,0,0,2018-01-07 18:38:00,0
25.725,0.066,412.263,61397,0,0,2018-01-07 18:39:00,0
10.383,0.008,0.0,52747,0,0,2018-01-07 18:40:00,0
7.704,0.024,0.0,62446,0,0,2018-01-07 18:41:00,0
14.732,0.03,1273.0,80087,0,0,2018-01-07 18:42:00,0
10.737,0.014,0.0,31690,0,0,2018-01-07 18:43:00,0
7.147,0.009,891.18,29992,0,0,2018-01-07 18:44:00,0
43.364,0.078,0.0,55897,0,0,2018-01-07 18:45:00,0
16.628,0.048,618.005,82749,0,0,2018-01-07 18:46:00,0
8.356,0.019,0.0,60947,0,0,2018-01-07 18:47:00,0
7.344,0.015,410.97,57057,0,0,2018-01-07 18:48:00,0
8.895,0.011,960.657,53072,0,0,2018-01-07 18:49:00,0
10.034,0.019,2211.0,52469,0,0,2018-01-07 18:50:00,0
8.889,0.017,137.076,33265,0,0,2018-01-07 18:51:00,0
21.579,0.028,963.603,55251,0,0,2018-01-07 18:52:00,0
15.375,0.041,1005.0,104236,0,0,2018-01-07 18:53:00,0
10.377,0.018,2143.0,56590,0,0,2018-01-07 18:54:00,0
5.153,0.005,0.0,8032,0,0,2018-01-07 18:55:00,0
6.241,0.015,0.0,60065,0,0,2018-01-07 18:56:00,0
22.772,0.043,0.0,100578,0,0,2018-01-07 18:57:00,0
51.475,0.053,412.539,8527,0,0,2018-01-07 18:58:00,0
31.207,0.058,1477.0,56846,0,0,2018-01-07 18:59:00,0
6.448,0.014,0.0,79451,0,0,2018-01-07 19:00:00,0
16.404,0.052,1473.0,82935,0,0,2018-01-07 19:01:00,0
13.968,0.015,0.0,9834,0,0,2018-01-07 19:02:00,0
7.433,0.016,1744.0,58757,0,0,2018-01-07 19:03:00,0
30.558,0.138,892.711,92074,0,0,2018-01-07 19:04:00,0
20.0,0.034,1607.0,53981,0,0,2018-01-07 19:05:00,0
23.147,0.058,2475.0,54178,0,0,2018-01-07 19:06:00,0
37.174,0.104,2212.0,82376,0,0,2018-01-07 19:07:00,0
8.86,0.018,550.353,51327,0,0,2018-01-07 19:08:00,0
14.409,0.045,35478.0,34673,0,0,2018-01-07 19:09:00,0
10.0,0.018,0.0,59004,0,0,2018-01-07 19:10:00,0
9.556,0.038,1545.0,111623,0,0,2018-01-07 19:11:00,0
8.533,0.006,687.162,6241,0,0,2018-01-07 19:12:00,0
10.592,0.022,2945.0,56490,0,0,2018-01-07 19:13:00,0
7.495,0.013,821.871,55246,0,0,2018-01-07 19:14:00,0
60.099,0.122,0.0,100792,0,0,2018-01-07 19:15:00,0
9.248,1.857,3570000.0,173971,0,0,2018-01-07 19:16:00,0
25.109,0.108,0.0,142576,0,0,2018-01-07 19:17:00,0
9.8,0.023,1205.0,80321,0,0,2018-01-07 19:18:00,0
10.688,0.011,68.633,51340,0,0,2018-01-07 19:19:00,0
6.941,0.016,0.0,60013,0,0,2018-01-07 19:20:00,0
14.942,0.19,42620.0,201575,0,0,2018-01-07 19:21:00,0
13.347,0.022,0.0,76392,0,0,2018-01-07 19:22:00,0
8.264,0.015,1141.0,35229,0,0,2018-01-07 19:23:00,0
50.684,0.067,1809.0,52945,0,0,2018-01-07 19:24:00,0
9.094,0.018,548.625,57662,0,0,2018-01-07 19:25:00,0
13.679,0.026,481.498,57097,0,0,2018-01-07 19:26:00,0
17.067,0.021,343.12,56494,0,0,2018-01-07 19:27:00,0
31.333,0.069,0.0,58107,0,0,2018-01-07 19:28:00,0
19.213,0.041,2275.0,79010,0,0,2018-01-07 19:29:00,0
34.083,0.027,753.571,6222,0,0,2018-01-07 19:30:00,0
15.327,0.052,1005.0,87042,0,0,2018-01-07 19:31:00,0
13.248,0.031,205.202,81760,0,0,2018-01-07 19:32:00,0
10.0,0.008,3897.0,5644,0,0,2018-01-07 19:33:00,0
13.481,0.035,1007.0,81662,0,0,2018-01-07 19:34:00,0
8.885,0.017,1340.0,55189,0,0,2018-01-07 19:35:00,0
6.703,0.017,1741.0,58401,0,0,2018-01-07 19:36:00,0
23.867,0.024,3423.0,47852,0,0,2018-01-07 19:37:00,0
6.811,0.013,1138.0,54951,0,0,2018-01-07 19:38:00,0
23.582,0.094,1740.0,88595,0,0,2018-01-07 19:39:00,0
5.386,0.01,1206.0,36300,0,0,2018-01-07 19:40:00,0
9.798,0.02,1606.0,33265,0,0,2018-01-07 19:41:00,0
8.098,0.017,3831.0,55647,0,0,2018-01-07 19:42:00,0
22.133,0.039,1007.0,101464,0,0,2018-01-07 19:43:00,0
6.386,0.006,342.589,8029,0,0,2018-01-07 19:44:00,0
32.24,0.054,548.878,54874,0,0,2018-01-07 19:45:00,0
23.738,0.067,1345.0,107119,0,0,2018-01-07 19:46:00,0
8.627,0.019,3487.0,37016,0,0,2018-01-07 19:47:00,0
7.016,0.014,548.464,56641,0,0,2018-01-07 19:48:00,0
7.556,0.011,412.747,53071,0,0,2018-01-07 19:49:00,0
9.929,0.019,822.318,77561,0,0,2018-01-07 19:50:00,0
8.291,0.015,2010.0,10517,0,0,2018-01-07 19:51:00,0
8.139,0.02,1003.0,79070,0,0,2018-01-07 19:52:00,0
6.639,0.011,823.041,32351,0,0,2018-01-07 19:53:00,0
8.179,0.015,0.0,78401,0,0,2018-01-07 19:54:00,0
12.0,0.013,0.0,30991,0,0,2018-01-07 19:55:00,0
5.887,0.014,0.0,59622,0,0,2018-01-07 19:56:00,0
30.916,0.08,3214.0,105336,0,0,2018-01-07 19:57:00,0
7.333,0.007,0.0,6702,0,0,2018-01-07 19:58:00,0
15.042,0.06,24356.0,40393,9,4,2018-01-07 19:59:00,1
10.657,0.026,9878.0,57452,9,4,2018-01-07 20:00:00,1
